wallet_address,bot_type,confidence,trades,buys,sells,mints_traded,mean_buy_sol,median_hold_sec,mean_cu_price,cluster_size,burst_follow_rate,signature,reasons
CvHxZ73dY87SakiVVrxUFBaQn7crKj5YfvUsu9UQTLFo,sybil,0.500,7,4,3,2,0.5102,103.4,11428571,37,0.000,Sybil cluster (37 wallets) | 0.5102 SOL avg,Funding cluster: 37 wallets
2AZ3KjY6T4jc4uvJXf9Cc2WKPt6zAg94wp1m9X7rZapg,sybil,0.500,4,2,2,1,0.2884,530.0,3333336,38,0.000,Sybil cluster (38 wallets) | 0.2884 SOL avg,Funding cluster: 38 wallets
5gE6qeWVmPGERw2qXB7HUfC8cVTuRkkVuaq6PV2MjFBN,sybil,0.500,11,5,6,5,2.7573,57.2,175655,41,0.000,Sybil cluster (41 wallets) | 2.7573 SOL avg,Funding cluster: 41 wallets
DDjLdk5DUCuP6SNSFGtBcwDA9hkBrPTrztpc14y4aZqS,sybil,0.500,3,1,2,1,0.5059,203.9,5000000,14,0.000,Sybil cluster (14 wallets) | 0.5059 SOL avg,Funding cluster: 14 wallets
3YLXpGwgAxVoPdbYZ3nGoWHquViHi62Mh99vqGG6f6Qw,sybil,0.500,5,3,2,1,0.6218,86.5,13000000,14,0.000,Sybil cluster (14 wallets) | 0.6218 SOL avg,Funding cluster: 14 wallets
H1gkDsNw8UA7jJxu6REc5J6GkE6pXAPJrfADhi6sMTR3,metric_bot,0.547,6,3,3,3,0.6993,23.8,165180,6,1.000,Metric bot (100% burst-triggered) | 24s hold,Fast flips: 23.8s median hold
GssJPxyoXeMyDQdfTMdWimG8uhDkjij9qNHUtExAxhG8,sybil,0.500,8,4,4,1,0.5195,24.9,5625000,14,0.000,Sybil cluster (14 wallets) | 0.5195 SOL avg,Funding cluster: 14 wallets
A5KgFDnihVBo6mMEm1K4KMhJQKqCoTfiqZjgQvgHrjyY,deployer,1.000,8,5,3,4,0.1139,1701.0,887500,1,0.000,Deployer (4 tokens),Created 1 token(s)
846KPBHu41X199MZdLyJQJgDkXqSnLNMtXMUxeiR6EqS,sybil,0.500,5,2,3,1,0.5022,16.8,6000000,14,0.000,Sybil cluster (14 wallets) | 0.5022 SOL avg,Funding cluster: 14 wallets
4C155Xmrh76VTMoHU7iVTt7eMJ1apVMUpphndDP9K7eK,sybil,0.500,4,2,2,2,0.3040,56.6,95000,42,0.000,Sybil cluster (42 wallets) | 0.3040 SOL avg,Funding cluster: 42 wallets
GUpnbfrSr56RuyrGznZeNx6cQoxQqxGpphSEam9qc64f,sybil,0.500,8,5,3,4,0.7107,35.9,135730,14,0.000,Sybil cluster (14 wallets) | 0.7107 SOL avg,Funding cluster: 14 wallets
4zh8BSzF5A4aS9PFwUeY1qyGmD4unXLGgqwNof8KyVm3,sybil,0.500,6,3,3,2,0.2557,90.3,11666666,40,0.000,Sybil cluster (40 wallets) | 0.2557 SOL avg,Funding cluster: 40 wallets
Hx4rVD9KS4MFEQ7ck8rjAXVXTcKsJFVL5cKaRbNTCGBn,metric_bot,0.527,6,3,3,3,0.8466,18.2,167878,1,0.667,Metric bot (67% burst-triggered) | 18s hold,Fast flips: 18.2s median hold
AuSsDUwu7nqNfFwkdigbHQGnwSTPtP3opYNmKTuhm244,sybil,0.500,5,3,2,1,0.6047,197.3,6000000,43,0.000,Sybil cluster (43 wallets) | 0.6047 SOL avg,Funding cluster: 43 wallets
9ooydEjHfLG5KfM7VcSNuLByAD94Uc3LwjBcupu4ACuD,deployer,1.000,2,1,1,1,1.2000,12.3,55000,5,0.000,Deployer (1 tokens),Created 1 token(s)
Fx6mcD1fwUL9SJC7zGgWuTXqtiRDQBVGXQQqAp3ox1yc,sybil,0.500,6,3,3,3,0.0593,122.4,10027120,14,0.000,Sybil cluster (14 wallets) | 0.0593 SOL avg,Funding cluster: 14 wallets
7ixWA4ynEppbPGEEQqd9PK3eRXGrtkg8eX23NSbPrR2M,sybil,0.500,5,3,2,3,0.2556,204.6,164580,39,0.000,Sybil cluster (39 wallets) | 0.2556 SOL avg,Funding cluster: 39 wallets
Ce6HRUz5utgKD2G2XPXTvDrF4jZrcxtmoZoY4nMFgvcS,sybil,0.500,8,4,4,3,0.7911,18.5,10625000,17,0.000,Sybil cluster (17 wallets) | 0.7911 SOL avg,Funding cluster: 17 wallets
2M6m6LiZ8v3G8Kho1BpSP53c7c4SNi5ZrGJWP4XZy25e,sybil,0.500,3,2,1,1,0.0494,356.9,555555,32,0.000,Sybil cluster (32 wallets) | 0.0494 SOL avg,Funding cluster: 32 wallets
LyCtEPcvT3HsxyAnmDP79tM9FUHpeFPQEG1FMuksn8S,metric_bot,0.548,5,3,2,3,0.3797,74.1,176000,1,1.000,Metric bot (100% burst-triggered) | 74s hold,
5MuuLrKaCwgk1hks6U6aaEzrwiVoWJzLsLzP9pv8fVA,sybil,0.516,4,2,2,3,0.0113,1805.4,252591,25,0.000,Sybil cluster (25 wallets) | 0.0113 SOL avg,Funding cluster: 25 wallets; Micro-buys: 0.0113 SOL median
GsoPUntyNZhososTLd84mcwXHBXWuqYE2uh5rD49kyJ8,metric_bot,0.569,6,3,3,3,0.5921,17.7,137402,1,0.667,Metric bot (67% burst-triggered) | 18s hold,Consistent delay: std=0.09s; Fast flips: 17.7s median hold
5tz6QRuu2sTmJ91fyCLCUPrFSk2GQWi4jTc3Juaw6T5U,sybil,0.500,12,5,7,2,0.7590,77.4,9666666,32,0.000,Sybil cluster (32 wallets) | 0.7590 SOL avg,Funding cluster: 32 wallets
B6GK4Uk5HfcexdqfaFQKCu7cZw5LYdJ6bhi25BWq1Nic,sybil,0.501,13,7,6,6,0.0383,244.1,1000000,7,0.000,Sybil cluster (7 wallets) | 0.0383 SOL avg,Funding cluster: 7 wallets; Micro-buys: 0.0082 SOL median
7cuBQCFgD9GRrhvjaDGBWTeUVjKeVhKaa7TqWfUCat1W,sybil,0.500,5,3,2,3,0.8453,102.3,172392,42,0.000,Sybil cluster (42 wallets) | 0.8453 SOL avg,Funding cluster: 42 wallets
4ae8RG6k6Bamwqf9UpANejmbTnN5mYGvfytogJUtozKh,sybil,0.500,8,4,4,2,0.7693,50.6,8875000,41,0.000,Sybil cluster (41 wallets) | 0.7693 SOL avg,Funding cluster: 41 wallets
3T59DietM1GcGTUjWNKbgE3AJ8TCSTt8iiQrEBakVTj2,sybil,0.500,6,2,4,2,2.4902,48.2,12000000,51,0.000,Sybil cluster (51 wallets) | 2.4902 SOL avg,Funding cluster: 51 wallets
GwsHd52tyDLhyXonyhyy1TsYKU33Wdvbi7XYiTMqxQhj,sybil,0.500,7,4,3,4,0.3050,45.6,177347,42,0.000,Sybil cluster (42 wallets) | 0.3050 SOL avg,Funding cluster: 42 wallets
B2GDsrogmo36aQpk6WhfisFmoUVTg4TtbKHW2Hs8WwX5,sybil,0.500,5,2,3,1,0.2204,26.5,13000000,28,0.000,Sybil cluster (28 wallets) | 0.2204 SOL avg,Funding cluster: 28 wallets
AY8C1e4iqWedsoxoJhWf7GpU2URtJWVMsgrLHyX6pL7j,metric_bot,0.553,6,3,3,3,0.7539,11.5,207568,1,1.000,Metric bot (100% burst-triggered) | 11s hold,Fast flips: 11.5s median hold
Bcvk2DdRLWXJfdfhiK3kJAkWNvjH9WQ2SpLGFxypgCqa,metric_bot,0.569,8,5,3,3,0.3716,90.2,6666666,5,0.800,Metric bot (80% burst-triggered) | 90s hold,Template CU: variance=0
6Qb2YaZoS7e5deNuKDmMVucXTYtLCx7HiGbSrBd3a2QB,deployer,1.000,6,2,4,2,0.9877,28.5,7391756,1,0.000,Deployer (2 tokens),Created 2 token(s)
CqE5wAEeZs1a3pJ6inEEJvAxY836AtKLh9N8mk5KYnZ8,deployer,1.000,2,1,1,1,0.4123,20.6,55000,1,0.000,Deployer (1 tokens),Created 1 token(s)
8jj6Zv6we5XcjjawvwJz75jR6wLjLG17dWjJEGrZtuU7,sybil,0.500,3,2,1,1,0.3727,243.3,6666666,16,0.000,Sybil cluster (16 wallets) | 0.3727 SOL avg,Funding cluster: 16 wallets
7tiKCEcBGM6RhvppQ2exDy2YxaKiG7PywcsbKjXfpcH2,sybil,0.500,6,3,3,1,0.2931,14.5,12500000,16,0.000,Sybil cluster (16 wallets) | 0.2931 SOL avg,Funding cluster: 16 wallets
68rHFXGsBzEReJKM9vEpppSUwMNdqGk5YfspWDKtuU85,sybil,0.539,32,16,16,16,0.0059,185.8,75000,17,0.000,Sybil cluster (17 wallets) | 0.0059 SOL avg,Funding cluster: 17 wallets; Micro-buys: 0.0059 SOL median; Concentrated volume: 50.0% in smallest 8 buys
2kyyJ4w39WFZZNXsxoidyJLXGXehAeU1k21z5GfXzzRC,sybil,0.527,4,3,1,1,0.5096,1198.7,250048,14,0.000,Sybil cluster (14 wallets) | 0.5096 SOL avg,Funding cluster: 14 wallets; Micro-buys: 0.0055 SOL median
H8Ft6Ujzq4iTbRgr7pKBPnB9AHAt8BfJb4xBaYNeWKGW,sybil,0.500,5,3,2,3,0.9877,1742.1,8333333,19,0.000,Sybil cluster (19 wallets) | 0.9877 SOL avg,Funding cluster: 19 wallets
Br1UDX1hbjhMEQkLAEaZZynCnjdBYoi7pUM7VExcmCdP,sybil,0.500,7,4,3,4,0.9275,40.9,177766,51,0.000,Sybil cluster (51 wallets) | 0.9275 SOL avg,Funding cluster: 51 wallets
EWs2oAjQTNSeo9hvbwMF8tAqCMQHmHRFEXRKsGf63aBv,sybil,0.500,9,3,6,1,1.3773,60.3,10666666,50,0.000,Sybil cluster (50 wallets) | 1.3773 SOL avg,Funding cluster: 50 wallets
DCG2nfunoFRRxiYRUuWDoykvkPjE29AqKEy7QDpJip4F,sybil,0.500,5,3,2,3,0.5254,57.6,176000,50,0.000,Sybil cluster (50 wallets) | 0.5254 SOL avg,Funding cluster: 50 wallets
3P1EbaUzL66uVHvYhKGuAhwfRcmJLj3wbXBwVxRMKBVs,sybil,0.529,14,12,2,2,0.0163,57.7,6666666,51,0.000,Sybil cluster (51 wallets) | 0.0163 SOL avg,Funding cluster: 51 wallets; Micro-buys: 0.0098 SOL median
8SN9uGuKEDgDmVFCKsaUZUuHyc2dMsYDZFoNwvQ18xSY,sybil,0.500,4,2,2,1,0.5471,101.4,6250000,27,0.000,Sybil cluster (27 wallets) | 0.5471 SOL avg,Funding cluster: 15 wallets
DENbr1LjKsv1JAVpj3WABwBqbMEdwfjPecoegdskbXx3,sybil,0.500,4,2,2,1,0.6503,20.3,6250000,23,0.000,Sybil cluster (23 wallets) | 0.6503 SOL avg,Funding cluster: 17 wallets
5gCxn9n7YrGQ4ThSimiDfkgScpQxDd1PNVBYc78pCLgR,metric_bot,0.534,7,4,3,4,0.7333,66.5,133333,1,0.500,Metric bot (50% burst-triggered) | 67s hold,Consistent delay: std=0.05s; Template CU: variance=0
6sxeV67yUuW6nbb3PRaeAMWLvgaj1xrkgrATSXBwAnuQ,sybil,0.500,6,3,3,2,0.5596,22.3,7500000,29,0.000,Sybil cluster (29 wallets) | 0.5596 SOL avg,Funding cluster: 29 wallets
9EBDC99ucyAt2ZFhoG9H77vvufjJd4z6TwCwbjuFRZJk,sybil,0.500,9,4,5,2,0.5608,31.7,10555555,18,0.000,Sybil cluster (18 wallets) | 0.5608 SOL avg,Funding cluster: 18 wallets
Dw6dvZ7aBDFJJPvuT1x4gS6Jb15Sk6RSM44hUxYgG6bx,sybil,0.511,26,13,13,11,0.2813,301.5,6666666,29,0.000,Sybil cluster (29 wallets) | 0.2813 SOL avg,Funding cluster: 29 wallets
6iaJ5Vuq5M54C72tpZSWpUe6nbGqcXcrVtU3yDpC9R47,sybil,0.500,8,4,4,3,0.0440,69.8,666666,40,0.000,Sybil cluster (40 wallets) | 0.0440 SOL avg,Funding cluster: 40 wallets
3822Ez5qGH2DgTMZ9UGDsu3uH4XGp2r7RpUeKBzBp3VG,sybil,0.500,6,3,3,2,0.9778,3124.9,17097813,41,0.000,Sybil cluster (41 wallets) | 0.9778 SOL avg,Funding cluster: 41 wallets
6ykwxy3qnBnTi8K1JK4DxPWXmc8rDz3RNSDChWMVqwX1,sybil,0.500,6,3,3,2,1.6667,2406.0,99420760,50,0.000,Sybil cluster (50 wallets) | 1.6667 SOL avg,Funding cluster: 50 wallets
HfgWartqeHYNiR6ZkebsevMmG7yjRATkcsAPrnDbLWW1,metric_bot,0.500,17,8,9,4,1.6460,261.0,37411979,6,0.500,Metric bot (50% burst-triggered) | 261s hold,
AtDXB3XmvzUF4fopzELkQyw4B9yKZnVUXcxhUCb7shp3,metric_bot,0.527,6,3,3,1,0.2758,40.5,6666666,3,0.667,Metric bot (67% burst-triggered) | 40s hold,
AAzVGxSFVqdZUPxxymqqbfyQ282t3vU23VW8F5uwx3eL,sybil,0.500,6,3,3,1,0.8612,26.3,12500000,8,0.000,Sybil cluster (8 wallets) | 0.8612 SOL avg,Funding cluster: 8 wallets
fNWj8cAZ3ns6gpC54dXG164CNM14TayfmEof3yyrMFr,sybil,0.500,4,2,2,2,0.4396,54.0,6250000,21,0.000,Sybil cluster (21 wallets) | 0.4396 SOL avg,Funding cluster: 21 wallets
A8e3LYDtjsS43EcyFgWowm59dWRobuuHt5LdbHNJx8L8,sybil,0.535,3,2,1,2,0.0016,350.9,1000000,39,0.000,Sybil cluster (39 wallets) | 0.0016 SOL avg,Funding cluster: 39 wallets; Micro-buys: 0.0016 SOL median
461JpdejbEykiKAFYqoS4DChGF9j8KJAaFjvtJrdeWHa,sybil,0.500,9,4,5,2,0.9314,55.9,12333333,32,0.000,Sybil cluster (32 wallets) | 0.9314 SOL avg,Funding cluster: 32 wallets
7GYvjoUYa6jpCxRLT9iCtZpVJAJDvcwiRM7Xy9eA4LUT,sybil,0.523,4,4,0,2,0.0079,0.0,1000000,38,0.000,Sybil cluster (38 wallets) | 0.0079 SOL avg,Funding cluster: 38 wallets; Micro-buys: 0.0079 SOL median
FWQLewhVMAWH6k6UQw26MALe2a17rWMqPdKy39H1a7wo,sybil,0.500,4,2,2,1,0.6236,159.3,5250000,36,0.000,Sybil cluster (36 wallets) | 0.6236 SOL avg,Funding cluster: 19 wallets
376tysF9vESXVvszWpfic8ugM9U7bE6qVyYMixbsuiQC,sybil,0.500,11,6,5,3,0.8905,593.3,6666666,39,0.000,Sybil cluster (39 wallets) | 0.8905 SOL avg,Funding cluster: 39 wallets
EgfKGi89mvLtxsqxRLmw5riyNc9GxQr2ddFdL5Tk3NGd,sybil,0.500,5,2,3,2,2.4092,53.8,12400000,51,0.000,Sybil cluster (51 wallets) | 2.4092 SOL avg,Funding cluster: 51 wallets
BZX2BZsqKktLfsGYFAi3Hgey35JmdKuVevYKawWtvAu,sybil,0.500,11,5,6,3,0.4877,47.5,9545454,43,0.000,Sybil cluster (43 wallets) | 0.4877 SOL avg,Funding cluster: 43 wallets
9yLF22w8dxu1u7ozwGLVABdh4reAoQC4JW2mSVMuQQMP,sybil,0.500,5,3,2,2,0.1141,618.0,112956,46,0.000,Sybil cluster (46 wallets) | 0.1141 SOL avg,Funding cluster: 46 wallets
7RouNrsxJwapjs2X9Tgzun6G4DGsm1qaZQKVDRqGeTzX,sybil,0.500,4,2,2,1,0.3656,25.5,5000000,44,0.000,Sybil cluster (44 wallets) | 0.3656 SOL avg,Funding cluster: 33 wallets
3JknCdFoSUt62x8xQsJNkV5oKn4sT9LbxsREep6U9EKJ,sybil,0.500,9,5,4,2,0.6352,40.0,10000000,40,0.000,Sybil cluster (40 wallets) | 0.6352 SOL avg,Funding cluster: 40 wallets
81xAyoNNGVFyCqLYFeHH2WMzfMDhb4bReuTBHU6sos5D,sybil,0.500,6,3,3,2,0.3911,209.9,6666666,26,0.000,Sybil cluster (26 wallets) | 0.3911 SOL avg,Funding cluster: 26 wallets
Bnk5F7jiiXqedyftXYBLfzxK1Syeyd9Qz7EQR2YehncT,sybil,0.500,6,3,3,1,0.5361,5.8,12500000,36,0.000,Sybil cluster (36 wallets) | 0.5361 SOL avg,Funding cluster: 36 wallets
4wbTxLKy1ZRRRLeWY6WBuebkuxsN7hxACAr2Q4kctnUd,sybil,0.500,4,2,2,1,0.4183,90.4,13750000,27,0.000,Sybil cluster (27 wallets) | 0.4183 SOL avg,Funding cluster: 27 wallets
2eV1GjDNP8fWuTb2KfD3FSeeq5v4DAMibKQLvcWkFehb,sybil,0.500,3,1,2,1,0.6844,1233.9,11994279,41,0.000,Sybil cluster (41 wallets) | 0.6844 SOL avg,Funding cluster: 25 wallets
AQEPHPiv9m9XWRrFcKrc53ANQh5PVWB6ZLNeLdDYwek4,sybil,0.504,49,25,24,17,0.1858,56.9,6666666,46,0.000,Sybil cluster (46 wallets) | 0.1858 SOL avg,Funding cluster: 46 wallets
CcmHxQfDDHyw8DavohPXRAegZvvaSHh3ebX8kBLMtZoT,sybil,0.500,6,3,3,3,0.2633,11.2,11666666,34,0.000,Sybil cluster (34 wallets) | 0.2633 SOL avg,Funding cluster: 34 wallets
CEoqDb2ftEJQGU3LLDff6UcQCkNSEtAYCqfhFU7JMJ6f,sybil,0.500,4,2,2,1,0.3776,46.7,7500000,43,0.000,Sybil cluster (43 wallets) | 0.3776 SOL avg,Funding cluster: 43 wallets
4Dit8kBRaXV9JaUZ74CqG64xMjmR6zS1jGvVYX8WSdp5,sybil,0.500,8,4,4,1,0.5140,24.5,6250000,22,0.000,Sybil cluster (22 wallets) | 0.5140 SOL avg,Funding cluster: 22 wallets
C3GipbVwWfygWELsrr4XV6iDhvSAb6DcYSGobkRstHfs,sybil,0.500,4,1,3,1,0.3300,777.5,333333,43,0.000,Sybil cluster (43 wallets) | 0.3300 SOL avg,Funding cluster: 43 wallets
6yTPFSj4CvxFs9dkDdqK9y7FF5or2YMWVkUAQbVAteHg,sybil,0.500,7,4,3,2,0.4367,54.2,10714285,29,0.000,Sybil cluster (29 wallets) | 0.4367 SOL avg,Funding cluster: 29 wallets
hJqAg3HarFuz6trbLrFncyqs6GW7BZyyThWnqPrpKTN,sybil,0.509,3,2,1,2,0.0152,1875.1,9210386,28,0.000,Sybil cluster (28 wallets) | 0.0152 SOL avg,Funding cluster: 21 wallets; Micro-buys: 0.0152 SOL median
LM3RoTNzUjDi71HAEYVMs43fhoNiHMy5haPFZnd1518,metric_bot,0.523,407,407,0,1,0.0121,0.0,291163,1,0.951,Metric bot (95% burst-triggered) | 0s hold,Burst-triggered: 387/407 buys after bursts
7gb7YUfTRDFRKMyZUQW6GbQNAwLL98mp4ytskKxriLvG,sybil,0.500,4,2,2,2,0.6828,77.3,7500000,28,0.000,Sybil cluster (28 wallets) | 0.6828 SOL avg,Funding cluster: 28 wallets
B8pt9m82Q6GbSNvzxHj3J2DDFpKNPJbgxqhBwYe5Ynnu,sybil,0.519,7,4,3,2,0.0134,989.0,66666,19,0.000,Sybil cluster (19 wallets) | 0.0134 SOL avg,Funding cluster: 19 wallets; Micro-buys: 0.0098 SOL median
5Pfk8p7e4FN3NbE9cBPsCbXdFE3ao8d7xVHR3t7u6EvQ,sybil,0.500,10,6,4,4,0.3621,630.5,7815752,30,0.000,Sybil cluster (30 wallets) | 0.3621 SOL avg,Funding cluster: 30 wallets
4tkihME68ULS47YuwLfrZnxj5SNfCsQ6YRtguDPRGRgo,sybil,0.500,8,4,4,3,0.4363,563.4,5051850,9,0.000,Sybil cluster (9 wallets) | 0.4363 SOL avg,Funding cluster: 9 wallets
7uuJaGMdfpqNSzj8syUHznDNfqq6bXe4kzTFLWLRycG2,deployer,1.000,6,4,2,3,0.0152,1135.7,6835370,1,0.000,Deployer (3 tokens),Created 2 token(s)
57doPp2j29Syf1z9Dks5JN5Xm6uWJW1a4F5FXRCM61ME,sybil,0.533,50,25,25,16,0.0048,124.6,33333,18,0.000,Sybil cluster (18 wallets) | 0.0048 SOL avg,Funding cluster: 18 wallets; Micro-buys: 0.0055 SOL median
4b5iNUA8VGmMMHWgFHUtm5EnvrSfgB16TNQPuvdcqEfQ,sybil,0.500,4,2,2,1,0.4534,98.7,15000000,29,0.000,Sybil cluster (29 wallets) | 0.4534 SOL avg,Funding cluster: 29 wallets
azkqq4PR3jDAhr6711hxJrxf8cLvCEqtCMXk8idtBD2,sybil,0.535,6,4,2,1,0.0036,1551.1,767845,39,0.000,Sybil cluster (39 wallets) | 0.0036 SOL avg,Funding cluster: 39 wallets; Micro-buys: 0.0015 SOL median
4vZkioruJwE583rCJRF15MnYwXVSDZ1UuZp6GaWj5iya,sybil,0.500,6,3,3,3,0.3930,150.4,12500000,14,0.000,Sybil cluster (14 wallets) | 0.3930 SOL avg,Funding cluster: 14 wallets
6qTZxE8dncqUu4gf6LprMvsVq9wehndwG2KojPh4bkJ2,sybil,0.500,4,2,2,1,0.9877,1702.4,8333333,15,0.000,Sybil cluster (15 wallets) | 0.9877 SOL avg,Funding cluster: 15 wallets
p22yy2EptVVbpTsTWJFSMH8UmoTQngmZ1JzGtgJq11y,deployer,1.000,3,2,1,1,0.0296,88.6,7721464,1,0.000,Deployer (1 tokens),Created 1 token(s)
A8GSpLoMqmhSkeKD25BsovGa8h8uYJxHfN86NY5smV1h,deployer,1.000,5,3,2,3,0.4774,74.6,4791933,1,0.000,Deployer (3 tokens),Created 3 token(s)
Eh8n7BZrUfrG58z3Y8QmU1UEodqR6RvkzcGr5kyaSdXZ,sybil,0.500,4,2,2,2,0.2157,90.0,7500000,19,0.000,Sybil cluster (19 wallets) | 0.2157 SOL avg,Funding cluster: 19 wallets
5ZhGKvGJ1pb7SWRiJKNzjmUswVB8vw9pgLAifS1o3z1P,sybil,0.500,4,2,2,1,0.9288,116.2,14000000,27,0.000,Sybil cluster (27 wallets) | 0.9288 SOL avg,Funding cluster: 27 wallets
GVvAsQcmJ7aDUMLR7rEkHSk3cQAVctpkaGyZFb1Y33w7,sybil,0.500,5,2,3,2,1.1655,14.2,6200000,14,0.000,Sybil cluster (14 wallets) | 1.1655 SOL avg,Funding cluster: 14 wallets
5Xo48v7et7MPr51RyB2ZW7fywWTWqan2sKVjiDCSTvKE,sybil,0.500,5,3,2,1,0.8860,9.4,11200000,17,0.000,Sybil cluster (17 wallets) | 0.8860 SOL avg,Funding cluster: 17 wallets
2bpYFkvNMyfzYeXRqWhAm1cjo6JqnmpMWjp2aYgeFQhP,sybil,0.500,7,4,3,3,0.3316,42.6,7142857,32,0.000,Sybil cluster (32 wallets) | 0.3316 SOL avg,Funding cluster: 32 wallets
DF22kCTND5NzC7mMBtyH1f7gxf1dSSoY2zityZdZNZJD,sybil,0.500,4,1,3,1,1.9997,70.8,7750000,21,0.000,Sybil cluster (21 wallets) | 1.9997 SOL avg,Funding cluster: 21 wallets
6g5BpkHYV1XiX6Ssg77fzLPKuE6VGoHAhvky8bdEmnAM,sybil,0.500,4,2,2,2,0.7119,119.8,15000000,33,0.000,Sybil cluster (33 wallets) | 0.7119 SOL avg,Funding cluster: 33 wallets
FvYmg9dvcJhdv7Mqyb2cGDGxDaQozsUHBmtNQUSDAgdV,sybil,0.528,4,2,2,2,0.0050,327.0,75000,32,0.000,Sybil cluster (32 wallets) | 0.0050 SOL avg,Funding cluster: 32 wallets; Micro-buys: 0.0050 SOL median
2ML9ayn5jJbhf7gL9uLqbLjQnMfhCqSman59oH9KxZXB,sybil,0.528,4,2,2,2,0.0050,333.0,75000,32,0.000,Sybil cluster (32 wallets) | 0.0050 SOL avg,Funding cluster: 32 wallets; Micro-buys: 0.0050 SOL median
J5XHmyufr22qWpnLXoWR7BGwpcFDcag1bzsuAFUurG9J,sybil,0.528,4,2,2,2,0.0050,327.4,75000,26,0.000,Sybil cluster (26 wallets) | 0.0050 SOL avg,Funding cluster: 26 wallets; Micro-buys: 0.0050 SOL median
7rVbXMGFvufwp9vanCEuLwmq5yJhKyFMcJ99pUijGGyY,deployer,1.000,14,8,6,6,0.1570,605.5,935714,1,0.000,Deployer (6 tokens),Created 1 token(s)
BKhFdgpwSCNXgifch9j3Tz1YJsEXq9PErHgFMF5e4NFw,deployer,1.000,1,1,0,1,1.4663,0.0,2543500,1,0.000,Deployer (1 tokens),Created 1 token(s)
5fEvRw6WrhV5QzSRFWTVCojU6c69ybP4uRh9483eqC3w,sybil,0.500,54,35,19,16,0.0826,72.5,8333333,25,0.000,Sybil cluster (25 wallets) | 0.0826 SOL avg,Funding cluster: 25 wallets
EXUnmBGeS4qHRXxMHcw4n5GdYVwzHoQrUXvuhtD4gHpj,sybil,0.512,9,9,0,2,0.0869,0.0,6,28,0.000,Sybil cluster (28 wallets) | 0.0869 SOL avg,Funding cluster: 28 wallets; Concentrated volume: 81.2% in smallest 8 buys
3uvy6BDtx8pz6k4Gggsd9kWRvfLmYwAJh2PysSaUpkw4,sybil,0.500,4,2,2,2,1.2577,155.4,21500000,19,0.000,Sybil cluster (19 wallets) | 1.2577 SOL avg,Funding cluster: 19 wallets
6RJUUNBUdj76QQrm9YeARcGSvjpSamBH5TJuzrLgXhjs,sybil,0.500,4,2,2,2,0.9778,19.1,3666666,19,0.000,Sybil cluster (19 wallets) | 0.9778 SOL avg,Funding cluster: 19 wallets
CeQySpa94LEYy28uwmEkG6hHE4u8c69jFf93GvkksTNj,sybil,0.500,5,2,3,2,0.0494,182.8,822763,28,0.000,Sybil cluster (28 wallets) | 0.0494 SOL avg,Funding cluster: 28 wallets
GmX7gdBYtkRKzd7kFPxyGtzBCVYSdhXNhoKEk21AgZZ7,metric_bot,0.550,5,3,2,2,0.0391,118.4,6666666,1,0.667,Metric bot (67% burst-triggered) | 118s hold,Template CU: variance=0
Hy4sUGWuX15zQz2xA9fyh3GXi88adpkpkxUbd9X5dQa4,metric_bot,0.549,10,5,5,5,0.0098,83.3,6666,3,1.000,Metric bot (100% burst-triggered) | 83s hold,Burst-triggered: 5/5 buys after bursts; Template CU: variance=0
CdNjUFncE3n64GVgDACrHzXzwBAj3vxwmEqKjcxVHYnk,early_exit,0.654,26,12,14,10,0.1728,40.1,15152482,1,0.000,Early exit | 40s median hold,Prediction accuracy: 100.0%
2wekhvcAcsbL5s179g5CXap2pnH63ojoSkQkLyxvFveB,sybil,0.500,7,2,5,3,1.0000,942.2,0,20,0.000,Sybil cluster (20 wallets) | 1.0000 SOL avg,Funding cluster: 20 wallets
7Sz7UaLtfBc4hHjNNzwTucdjyVkULP3yRzoARSeE2X5x,sybil,0.500,4,2,2,2,0.5045,66.9,7500000,36,0.000,Sybil cluster (36 wallets) | 0.5045 SOL avg,Funding cluster: 36 wallets
5HRKEEpGLjaL3RtEtsEVS1onqeeoFnNsywEv8GnS5QUZ,sybil,0.500,6,4,2,1,0.7650,50.7,497008,30,0.000,Sybil cluster (30 wallets) | 0.7650 SOL avg,Funding cluster: 30 wallets
2oJqjNnpCW6YtYHhUtf8J5GrkX7sSZz2325EoYCpbFKQ,sybil,0.532,239,122,117,61,0.0031,60.1,5555555,19,0.000,Sybil cluster (19 wallets) | 0.0031 SOL avg,Funding cluster: 19 wallets; Micro-buys: 0.0032 SOL median
CKJUgrpVkPb3qDbhBPHVcXeFkr32CoCwZTueaCVSGbKh,sybil,0.500,6,3,3,2,1.3037,51.7,5666666,28,0.000,Sybil cluster (28 wallets) | 1.3037 SOL avg,Funding cluster: 28 wallets
7gm9h3m2Rrx2MhEHP1FNYs81GtJVz8z2xPhxdYWUUqNz,sybil,0.500,4,2,2,2,0.0202,230.9,133452,28,0.000,Sybil cluster (28 wallets) | 0.0202 SOL avg,Funding cluster: 28 wallets
dJsp7oqUAvgqmvfx56rh7B6hgTGFyHNoKTpVZURqQHn,deployer,1.000,1,1,0,1,0.0049,0.0,3422222,1,0.000,Deployer (1 tokens),Created 1 token(s)
